Compound,Space_Group,Crystal_System,cluster_id,Representative_Compound
Cs2LaAuCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2LiBiBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2LiBiCl6_225,225,cubic,34,Cs2NaHoCl6_225
Cs2LiCeBr6_225,225,cubic,31,Cs2LiCeBr6_225
Cs2LiCeCl6_225,225,cubic,34,Cs2NaHoCl6_225
Cs2LiCeF6_225,225,cubic,36,Cs2NaNdF6_225
Cs2LiCeI6_225,225,cubic,143,Rb2InGaI6_225
Cs2LiInCl6_225,225,cubic,25,Cs2BrCl6F_225
Cs2LiLuCl6_225,225,cubic,32,Cs2LiLuCl6_225
Cs2LiMoF6_225,225,cubic,12,BaCaLaSbO6_216
Cs2LiMoI6_225,225,cubic,33,Cs2LiMoI6_225
Cs2LiNbF6_225,225,cubic,12,BaCaLaSbO6_216
Cs2LiNdBr6_225,225,cubic,31,Cs2LiCeBr6_225
Cs2LiNdCl6_225,225,cubic,34,Cs2NaHoCl6_225
Cs2LiPrCl6_225,225,cubic,34,Cs2NaHoCl6_225
Cs2LiPrF6_225,225,cubic,36,Cs2NaNdF6_225
Cs2LiPrI6_225,225,cubic,143,Rb2InGaI6_225
Cs2LiSbCl6_225,225,cubic,32,Cs2LiLuCl6_225
Cs2LiSmCl6_225,225,cubic,32,Cs2LiLuCl6_225
Cs2LiTaBr6_225,225,cubic,65,K2CeCuBr6_225
Cs2LiTaCl6_225,225,cubic,32,Cs2LiLuCl6_225
Cs2LiTaI6_225,225,cubic,143,Rb2InGaI6_225
Cs2LiTlBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2LiTmCl6_225,225,cubic,32,Cs2LiLuCl6_225
Cs2LiYF6_225,225,cubic,13,BaCaO3_221
Cs2MnHgF6_225,225,cubic,5,Ba2CePaO6_225
Cs2NaAlH6_225,225,cubic,134,NaSrNdWO6_216
Cs2NaAsBr6_225,225,cubic,31,Cs2LiCeBr6_225
Cs2NaAsF6_225,225,cubic,94,KRb2TiF6_225
Cs2NaAuBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2NaAuCl6_225,225,cubic,32,Cs2LiLuCl6_225
Cs2NaAuF6_225,225,cubic,36,Cs2NaNdF6_225
Cs2NaBiBr6_225,225,cubic,43,CsTlBr3_8
Cs2NaBiCl6_225,225,cubic,34,Cs2NaHoCl6_225
Cs2NaCaCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2NaCaF6_225,225,cubic,36,Cs2NaNdF6_225
Cs2NaCeBr6_225,225,cubic,35,Cs2NaNdBr6_225
Cs2NaCeCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2NaCeF6_225,225,cubic,148,Rb3MoF6_225
Cs2NaCrCl6_225,225,cubic,25,Cs2BrCl6F_225
Cs2NaErCl6_225,225,cubic,34,Cs2NaHoCl6_225
Cs2NaErF6_225,225,cubic,36,Cs2NaNdF6_225
Cs2NaFeF6_225,225,cubic,7,Ba2TmMgNbO6_71
Cs2NaGaBr6_225,225,cubic,38,Cs3Sc2Br9_194
Cs2NaGaCl6_225,225,cubic,25,Cs2BrCl6F_225
Cs2NaGaF6_225,225,cubic,12,BaCaLaSbO6_216
Cs2NaGdCl6_225,225,cubic,34,Cs2NaHoCl6_225
Cs2NaHoCl6_225,225,cubic,34,Cs2NaHoCl6_225
Cs2NaInBr6_225,225,cubic,31,Cs2LiCeBr6_225
Cs2NaInCl6_225,225,cubic,34,Cs2NaHoCl6_225
Cs2NaInF6_225,225,cubic,12,BaCaLaSbO6_216
Cs2NaInH6_225,225,cubic,12,BaCaLaSbO6_216
Cs2NaInI6_225,225,cubic,146,Rb2NaYI6_225
Cs2NaIrF6_225,225,cubic,63,K2AgAuF6_225
Cs2NaLiF6_225,225,cubic,66,K2CrAgF6_225
Cs2NaMgF6_225,225,cubic,66,K2CrAgF6_225
Cs2NaMoBr6_225,225,cubic,38,Cs3Sc2Br9_194
Cs2NaNdBr6_225,225,cubic,35,Cs2NaNdBr6_225
Cs2NaNdF6_225,225,cubic,36,Cs2NaNdF6_225
Cs2NaNF6_225,225,cubic,66,K2CrAgF6_225
Cs2NaPrCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2NaPrI6_225,225,cubic,145,Rb2NaCeI6_225
Cs2NaRhF6_225,225,cubic,12,BaCaLaSbO6_216
Cs2NaSbCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2NaSbF6_225,225,cubic,36,Cs2NaNdF6_225
Cs2NaSbI6_225,225,cubic,146,Rb2NaYI6_225
Cs2NaScBr6_225,225,cubic,31,Cs2LiCeBr6_225
Cs2NaScCl6_225,225,cubic,25,Cs2BrCl6F_225
Cs2NaScF6_225,225,cubic,36,Cs2NaNdF6_225
Cs2NaSmF6_225,225,cubic,36,Cs2NaNdF6_225
Cs2NaSrF6_225,225,cubic,148,Rb3MoF6_225
Cs2NaTbF6_225,225,cubic,36,Cs2NaNdF6_225
Cs2NaTlCl6_225,225,cubic,34,Cs2NaHoCl6_225
Cs2NaTmCl6_225,225,cubic,34,Cs2NaHoCl6_225
Cs2NaUBr6_225,225,cubic,43,CsTlBr3_8
Cs2NaUCl6_225,225,cubic,75,K2NaCeCl6_225
Cs2NaYbCl6_225,225,cubic,32,Cs2LiLuCl6_225
Cs2NaYBr6_225,225,cubic,31,Cs2LiCeBr6_225
Cs2NdAgCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2NdAgI6_225,225,cubic,143,Rb2InGaI6_225
Cs2NdCuI6_225,225,cubic,143,Rb2InGaI6_225
Cs2O3_221,221,cubic,148,Rb3MoF6_225
Cs2PrAgCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2PrAgF6_225,225,cubic,41,CsEuF3_221
Cs2PrAuCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2PrCuCl6_225,225,cubic,26,Cs2DyCuCl6_225
Cs2RbAsBr6_225,225,cubic,143,Rb2InGaI6_225
Cs2RbAsI6_225,225,cubic,37,Cs2YTlI6_225
Cs2RbAuBr6_225,225,cubic,43,CsTlBr3_8
Cs2RbBiCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2RbCuF6_225,225,cubic,148,Rb3MoF6_225
Cs2RbGaBr6_225,225,cubic,35,Cs2NaNdBr6_225
Cs2RbGaCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2RbInCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2RbInF6_225,225,cubic,41,CsEuF3_221
Cs2RbInI6_225,225,cubic,37,Cs2YTlI6_225
Cs2RbNbF6_225,225,cubic,41,CsEuF3_221
Cs2RbNdCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2RbPbF6_225,225,cubic,28,Cs2InBiF6_225
Cs2RbPdF6_225,225,cubic,41,CsEuF3_221
Cs2RbRuF6_225,225,cubic,41,CsEuF3_221
Cs2RbSbBr6_225,225,cubic,143,Rb2InGaI6_225
Cs2RbSbF6_225,225,cubic,28,Cs2InBiF6_225
Cs2RbScBr6_225,225,cubic,143,Rb2InGaI6_225
Cs2RbScI6_225,225,cubic,37,Cs2YTlI6_225
Cs2RbTbCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2RbTlCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2RbTlF6_225,225,cubic,28,Cs2InBiF6_225
Cs2RbTmCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2RbYBr6_225,225,cubic,143,Rb2InGaI6_225
Cs2SbAuBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2ScAgCl6_225,225,cubic,26,Cs2DyCuCl6_225
Cs2ScCuF6_225,225,cubic,13,BaCaO3_221
Cs2ScInI6_225,225,cubic,145,Rb2NaCeI6_225
Cs2ScTlI6_225,225,cubic,145,Rb2NaCeI6_225
Cs2SmAgCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2TaCuBr6_225,225,cubic,39,CsAgBr3_6
Cs2TaCuI6_225,225,cubic,35,Cs2NaNdBr6_225
Cs2TbAgCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2TlAgF6_225,225,cubic,41,CsEuF3_221
Cs2TlAgI6_225,225,cubic,143,Rb2InGaI6_225
Cs2TlAsF6_225,225,cubic,41,CsEuF3_221
Cs2TlAuF6_225,225,cubic,41,CsEuF3_221
Cs2TlAuI6_225,225,cubic,143,Rb2InGaI6_225
Cs2TlBiBr6_225,225,cubic,151,RbPbBr3_8
Cs2TlBiCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2TlBiI6_225,225,cubic,37,Cs2YTlI6_225
Cs2TlCuBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2TlGaCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2TlHgBr6_225,225,cubic,43,CsTlBr3_8
Cs2TlHgCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2TlHgF6_225,225,cubic,41,CsEuF3_221
Cs2TlHgI6_225,225,cubic,152,RbTlI3_225
Cs2TlInCl6_225,225,cubic,40,CsEuCl3_221
Cs2TlInF6_225,225,cubic,41,CsEuF3_221
Cs2TlInI6_225,225,cubic,145,Rb2NaCeI6_225
Cs2TlPdF6_225,225,cubic,41,CsEuF3_221
Cs2TlRhF6_225,225,cubic,41,CsEuF3_221
Cs2TlSbF6_225,225,cubic,28,Cs2InBiF6_225
Cs2TlSbI6_225,225,cubic,37,Cs2YTlI6_225
Cs2TmAgCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2TmCuCl6_225,225,cubic,26,Cs2DyCuCl6_225
Cs2TmH4_139,139,tetragonal,33,Cs2LiMoI6_225
Cs2YAuCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2YbH4_139,139,tetragonal,33,Cs2LiMoI6_225
Cs2YCuBr6_225,225,cubic,38,Cs3Sc2Br9_194
Cs2YCuF6_225,225,cubic,5,Ba2CePaO6_225
Cs2YHgCl6_225,225,cubic,40,CsEuCl3_221
Cs2YInCl6_225,225,cubic,40,CsEuCl3_221
Cs2YInI6_225,225,cubic,37,Cs2YTlI6_225
Cs2YTlCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2YTlI6_225,225,cubic,37,Cs2YTlI6_225
Cs3AsCl6_225,225,cubic,40,CsEuCl3_221
Cs3AsF6_225,225,cubic,41,CsEuF3_221
Cs3Bi11Se18_62,62,orthorhombic,60,In9Pb4S17_55
Cs3BiF6_225,225,cubic,28,Cs2InBiF6_225
Cs3BrO_194,194,hexagonal,33,Cs2LiMoI6_225
Cs3Cr2Cl9_194,194,hexagonal,25,Cs2BrCl6F_225
Cs3Er2I9_194,194,hexagonal,143,Rb2InGaI6_225
Cs3InBr6_225,225,cubic,143,Rb2InGaI6_225
Cs3InCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs3InF6_225,225,cubic,41,CsEuF3_221
Cs3IO_194,194,hexagonal,33,Cs2LiMoI6_225
Cs3PrF6_225,225,cubic,28,Cs2InBiF6_225
Cs3Sc2Br9_194,194,hexagonal,38,Cs3Sc2Br9_194
Cs3TbF6_225,225,cubic,28,Cs2InBiF6_225
Cs3TlCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs3TlF6_225,225,cubic,28,Cs2InBiF6_225
Cs3Tm11Te18_12,12,monoclinic,60,In9Pb4S17_55
Cs8Na4Y3HoCl24_47,47,orthorhombic,29,Cs2InHgCl6_225
Cs8Na4YHo3Cl24_166,166,trigonal,34,Cs2NaHoCl6_225
CsAcO3_221,221,cubic,41,CsEuF3_221
CsAgBr3_1,1,triclinic,39,CsAgBr3_6
CsAgBr3_6,6,monoclinic,39,CsAgBr3_6
CsAgCl3_139,139,tetragonal,26,Cs2DyCuCl6_225
CsAgF3_140,140,tetragonal,6,Ba2ErPaO6_225
CsAsO3_221,221,cubic,53,EuMoO3_221
CsAuF3_221,221,cubic,5,Ba2CePaO6_225
CsAuO3_221,221,cubic,14,BaSrNdSbO6_216
CsBeF3_221,221,cubic,100,LaMgO3_221
CsBi4Se7_12,12,monoclinic,60,In9Pb4S17_55
CsCaCl3_1,1,triclinic,29,Cs2InHgCl6_225
CsCaCl3_140,140,tetragonal,29,Cs2InHgCl6_225
CsCaI3_62,62,orthorhombic,143,Rb2InGaI6_225
CsCaI3_8,8,monoclinic,146,Rb2NaYI6_225
CsCaO3_221,221,cubic,148,Rb3MoF6_225
CsCdCl3_221,221,cubic,26,Cs2DyCuCl6_225
CsCr5Se8_12,12,monoclinic,169,TlCr5Se8_12
CsDyBr3_127,127,tetragonal,27,Cs2GaHgBr6_225
CsDyI3_62,62,orthorhombic,151,RbPbBr3_8
CsEuBr3_62,62,orthorhombic,157,SmScS3_62
CsEuCl3_221,221,cubic,40,CsEuCl3_221
CsEuCl3_62,62,orthorhombic,40,CsEuCl3_221
CsEuF3_221,221,cubic,41,CsEuF3_221
CsFeBr3_194,194,hexagonal,150,RbCoBr3_185
CsFeF3_1,1,triclinic,7,Ba2TmMgNbO6_71
CsFeF3_221,221,cubic,14,BaSrNdSbO6_216
CsGeBr3_160,160,trigonal,31,Cs2LiCeBr6_225
CsGeBr3_221,221,cubic,38,Cs3Sc2Br9_194
CsGeCl3_160,160,trigonal,29,Cs2InHgCl6_225
CsGeO3_221,221,cubic,53,EuMoO3_221
CsHgBr2Cl_123,123,tetragonal,40,CsEuCl3_221
CsHgCl3_160,160,trigonal,29,Cs2InHgCl6_225
CsIn5S8_12,12,monoclinic,157,SmScS3_62
CsInF3_221,221,cubic,41,CsEuF3_221
CsInF3_225,225,cubic,41,CsEuF3_221
CsInI3_1,1,triclinic,143,Rb2InGaI6_225
CsKO3_221,221,cubic,68,K2InHgF6_225
CsLaO3_221,221,cubic,41,CsEuF3_221
CsMgF3_221,221,cubic,144,Rb2LiRhF6_225
CsMgH12(ClO2)3_1,1,triclinic,75,K2NaCeCl6_225
CsMgO3_221,221,cubic,144,Rb2LiRhF6_225
CsMnCl3_166,166,trigonal,25,Cs2BrCl6F_225
CsMnF3_194,194,hexagonal,7,Ba2TmMgNbO6_71
CsNa7Ta8O24_221,221,cubic,82,K5Na3Ta5Nb3O24_1
CsNiBr3_194,194,hexagonal,150,RbCoBr3_185
CsNpO3_221,221,cubic,6,Ba2ErPaO6_225
CsOsO3_221,221,cubic,53,EuMoO3_221
CsPaO3_221,221,cubic,6,Ba2ErPaO6_225
CsPbBr3_62,62,orthorhombic,157,SmScS3_62
CsPbCl3_155,155,trigonal,40,CsEuCl3_221
CsPbF3_161,161,trigonal,41,CsEuF3_221
CsPbF3_221,221,cubic,41,CsEuF3_221
CsPdBr3_1,1,triclinic,42,CsPdBr3_1
CsPdF3_221,221,cubic,6,Ba2ErPaO6_225
CsPuO3_127,127,tetragonal,6,Ba2ErPaO6_225
CsRb(MnCl3)2_194,194,hexagonal,25,Cs2BrCl6F_225
CsRb2AuF6_225,225,cubic,28,Cs2InBiF6_225
CsRb2MoF6_225,225,cubic,41,CsEuF3_221
CsRb2RhF6_225,225,cubic,41,CsEuF3_221
CsRb2TlF6_225,225,cubic,28,Cs2InBiF6_225
CsRbO3_221,221,cubic,5,Ba2CePaO6_225
CsRuO3_221,221,cubic,53,EuMoO3_221
CsSbO3_221,221,cubic,8,Ba2TmMoO6_225
CsScBr3_194,194,hexagonal,38,Cs3Sc2Br9_194
CsScBr3_6,6,monoclinic,38,Cs3Sc2Br9_194
CsScI3_194,194,hexagonal,33,Cs2LiMoI6_225
CsSmBr3_62,62,orthorhombic,157,SmScS3_62
CsSnBr3_62,62,orthorhombic,157,SmScS3_62
CsSnCl3_221,221,cubic,29,Cs2InHgCl6_225
CsSrBr3_62,62,orthorhombic,157,SmScS3_62
CsSrCl3_127,127,tetragonal,40,CsEuCl3_221
CsSrCl3_161,161,trigonal,40,CsEuCl3_221
CsSrCl3_221,221,cubic,40,CsEuCl3_221
CsSrCl3_62,62,orthorhombic,40,CsEuCl3_221
CsSrI3_8,8,monoclinic,37,Cs2YTlI6_225
CsTbO3_221,221,cubic,148,Rb3MoF6_225
CsTeO3_221,221,cubic,14,BaSrNdSbO6_216
CsThO3_221,221,cubic,5,Ba2CePaO6_225
CsTlBr3_225,225,cubic,43,CsTlBr3_8
CsTlBr3_8,8,monoclinic,43,CsTlBr3_8
CsTlCl3_1,1,triclinic,40,CsEuCl3_221
CsTlCl3_225,225,cubic,40,CsEuCl3_221
CsTlF3_160,160,trigonal,41,CsEuF3_221
CsTlF3_225,225,cubic,41,CsEuF3_221
CsTlI3_225,225,cubic,37,Cs2YTlI6_225
CsTlO3_221,221,cubic,5,Ba2CePaO6_225
CsTmBr3_127,127,tetragonal,27,Cs2GaHgBr6_225
CsTmH3_221,221,cubic,44,CsTmH3_221
CsTmI3_62,62,orthorhombic,151,RbPbBr3_8
CsV5S8_12,12,monoclinic,45,CsV5S8_12
CsV5Se8_2,2,triclinic,169,TlCr5Se8_12
CsYbBr3_221,221,cubic,27,Cs2GaHgBr6_225
CsYbCl3_221,221,cubic,26,Cs2DyCuCl6_225
CsYbF3_221,221,cubic,5,Ba2CePaO6_225
CsYbH3_221,221,cubic,44,CsTmH3_221
Cu2Bi8Pb3Se3S13_8,8,monoclinic,60,In9Pb4S17_55
Cu2Bi8Pb6S19_2,2,triclinic,60,In9Pb4S17_55
Cu3PdN_221,221,cubic,61,InNi3N_221
Cu3RhN_221,221,cubic,61,InNi3N_221
Cu3RuN_221,221,cubic,61,InNi3N_221
CuAgF3_2,2,triclinic,158,Sr2CrSbO6_12
CuHgO3_221,221,cubic,165,SrCa7Mn7CrO23_1
CuNF3_221,221,cubic,117,MnNF3_221
CuNi3N_221,221,cubic,175,ZnNi3N_221
CuPdO3_221,221,cubic,165,SrCa7Mn7CrO23_1
Dy2CoPtO6_14,14,monoclinic,97,La3Mn3O10_1
Dy2MgTiO6_14,14,monoclinic,173,VBiO3_14
Dy2MnNiO6_14,14,monoclinic,50,ErVO3_62
Dy2NiRuO6_14,14,monoclinic,171,TmRhO3_62
Dy3AlC_221,221,cubic,167,Tb3AlC_221
Dy3GaC_221,221,cubic,46,Dy3GaC_221
Dy3InC_221,221,cubic,58,Gd3SnC_221
Dy3PbC_221,221,cubic,58,Gd3SnC_221
Dy3TlC_221,221,cubic,78,K2TlAgBr6_225
DyAlO3_221,221,cubic,50,ErVO3_62
DyAlO3_62,62,orthorhombic,108,LuAlO3_221
DyBRh3_221,221,cubic,156,SmRh3C_221
DyCoO3_62,62,orthorhombic,171,TmRhO3_62
DyCrO3_62,62,orthorhombic,50,ErVO3_62
DyInO3_62,62,orthorhombic,96,La2NiMoO6_225
DyLuO3_62,62,orthorhombic,53,EuMoO3_221
DyMnO3_62,62,orthorhombic,50,ErVO3_62
DyNiO3_62,62,orthorhombic,171,TmRhO3_62
DyRhO3_221,221,cubic,96,La2NiMoO6_225
DyRhO3_62,62,orthorhombic,171,TmRhO3_62
DyRu3C_221,221,cubic,49,ErRu3C_221
DySbO3_221,221,cubic,8,Ba2TmMoO6_225
DySnO3_221,221,cubic,53,EuMoO3_221
DyTmO3_62,62,orthorhombic,53,EuMoO3_221
DyVO3_62,62,orthorhombic,50,ErVO3_62
Er2MgTiO6_14,14,monoclinic,173,VBiO3_14
Er2NiRuO6_14,14,monoclinic,171,TmRhO3_62
Er2PbS4_62,62,orthorhombic,60,In9Pb4S17_55
Er3AlC_221,221,cubic,46,Dy3GaC_221
Er3AlN_221,221,cubic,47,Er3AlN_221
Er3InC_221,221,cubic,65,K2CeCuBr6_225
Er3PbC_221,221,cubic,78,K2TlAgBr6_225
Er3TlC_221,221,cubic,78,K2TlAgBr6_225
ErAlO3_62,62,orthorhombic,108,LuAlO3_221
ErBeO3_221,221,cubic,15,BeAuO3_221
ErBPd3_221,221,cubic,51,EuBPd3_221
ErCoO3_62,62,orthorhombic,171,TmRhO3_62
ErCrO3_62,62,orthorhombic,50,ErVO3_62
ErFeO3_62,62,orthorhombic,59,GdMnO3_62
ErGaO3_62,62,orthorhombic,171,TmRhO3_62
ErInO3_62,62,orthorhombic,96,La2NiMoO6_225
ErIrO3_221,221,cubic,96,La2NiMoO6_225
ErLuO3_62,62,orthorhombic,53,EuMoO3_221
ErMn4(CuO4)3_204,204,cubic,48,ErMn4(CuO4)3_204
ErNiO3_14,14,monoclinic,171,TmRhO3_62
ErRhO3_62,62,orthorhombic,171,TmRhO3_62
ErRu3C_221,221,cubic,49,ErRu3C_221
ErScO3_62,62,orthorhombic,173,VBiO3_14
ErTaO3_221,221,cubic,96,La2NiMoO6_225
ErTiO3_62,62,orthorhombic,59,GdMnO3_62
ErTlO3_221,221,cubic,6,Ba2ErPaO6_225
ErVO3_62,62,orthorhombic,50,ErVO3_62
ErZnO3_221,221,cubic,165,SrCa7Mn7CrO23_1
Eu2CoPtO6_14,14,monoclinic,97,La3Mn3O10_1
Eu2CoRuO6_14,14,monoclinic,161,Sr3La7Mn7(FeO10)3_1
Eu2CoWO6_225,225,cubic,158,Sr2CrSbO6_12
Eu2CrInO6_225,225,cubic,96,La2NiMoO6_225
Eu2CrSnO6_225,225,cubic,96,La2NiMoO6_225
Eu2DyMnO6_225,225,cubic,53,EuMoO3_221
Eu2DyTaO6_225,225,cubic,8,Ba2TmMoO6_225
Eu2ErTaO6_225,225,cubic,8,Ba2TmMoO6_225
Eu2FeSnO6_225,225,cubic,96,La2NiMoO6_225
Eu2GdTaO6_225,225,cubic,8,Ba2TmMoO6_225
Eu2HfSnO6_225,225,cubic,53,EuMoO3_221
Eu2HfVO6_225,225,cubic,158,Sr2CrSbO6_12
Eu2HfZrO6_225,225,cubic,8,Ba2TmMoO6_225
Eu2HoTaO6_225,225,cubic,8,Ba2TmMoO6_225
Eu2LuTaO6_225,225,cubic,53,EuMoO3_221
Eu2MgIrO6_14,14,monoclinic,97,La3Mn3O10_1
Eu2MgPtO6_14,14,monoclinic,89,KLaHfFeO6_216
Eu2MgWO6_225,225,cubic,159,Sr2HfCrO6_12
Eu2MnRhO6_14,14,monoclinic,161,Sr3La7Mn7(FeO10)3_1
Eu2NbBiO6_225,225,cubic,14,BaSrNdSbO6_216
Eu2NbSnO6_225,225,cubic,53,EuMoO3_221
Eu2NbWO6_225,225,cubic,53,EuMoO3_221
Eu2NiBiO6_225,225,cubic,166,SrPrZnBiO6_216
Eu2NiPtO6_14,14,monoclinic,97,La3Mn3O10_1
Eu2NiRuO6_14,14,monoclinic,161,Sr3La7Mn7(FeO10)3_1
Eu2TaAlO6_225,225,cubic,161,Sr3La7Mn7(FeO10)3_1
Eu2TiInO6_225,225,cubic,158,Sr2CrSbO6_12
Eu2TmTaO6_225,225,cubic,8,Ba2TmMoO6_225
Eu2VSbO6_225,225,cubic,158,Sr2CrSbO6_12
Eu2YNbO6_225,225,cubic,8,Ba2TmMoO6_225
Eu2YTaO6_225,225,cubic,8,Ba2TmMoO6_225
Eu2ZnPtO6_14,14,monoclinic,158,Sr2CrSbO6_12
Eu2ZnWO6_225,225,cubic,158,Sr2CrSbO6_12
Eu2ZrFeO6_225,225,cubic,53,EuMoO3_221
Eu2ZrSnO6_225,225,cubic,53,EuMoO3_221
Eu2ZrWO6_225,225,cubic,53,EuMoO3_221
Eu3InO_221,221,cubic,58,Gd3SnC_221
Eu3WO6_225,225,cubic,14,BaSrNdSbO6_216
Eu5Nb4O15_8,8,monoclinic,8,Ba2TmMoO6_225
Eu5Ta4O15_164,164,trigonal,8,Ba2TmMoO6_225
EuAgO3_221,221,cubic,53,EuMoO3_221
EuAsO3_221,221,cubic,96,La2NiMoO6_225
EuAuO3_221,221,cubic,53,EuMoO3_221
EuBeO3_221,221,cubic,103,LiCeO3_221
EuBPd3_221,221,cubic,51,EuBPd3_221
EuCdO3_221,221,cubic,8,Ba2TmMoO6_225
EuCoO3_62,62,orthorhombic,54,EuNiO3_62
EuCrO3_62,62,orthorhombic,165,SrCa7Mn7CrO23_1
EuCrSnBiO6_216,216,cubic,158,Sr2CrSbO6_12
EuFeO3_221,221,cubic,99,LaFeO3_2
EuGaO3_62,62,orthorhombic,161,Sr3La7Mn7(FeO10)3_1
EuGeO3_221,221,cubic,165,SrCa7Mn7CrO23_1
EuH3Pd_221,221,cubic,52,EuH3Pd_221
EuHfO3_221,221,cubic,53,EuMoO3_221
EuHfS3_62,62,orthorhombic,60,In9Pb4S17_55
EuHgO3_221,221,cubic,8,Ba2TmMoO6_225
EuInO3_221,221,cubic,8,Ba2TmMoO6_225
EuInO3_62,62,orthorhombic,96,La2NiMoO6_225
EuMgBiSbO6_216,216,cubic,159,Sr2HfCrO6_12
EuMnO3_221,221,cubic,99,LaFeO3_2
EuMoO3_221,221,cubic,53,EuMoO3_221
EuNbO3_221,221,cubic,53,EuMoO3_221
EuNbO3_74,74,orthorhombic,53,EuMoO3_221
EuNiO3_221,221,cubic,54,EuNiO3_62
EuNiO3_62,62,orthorhombic,54,EuNiO3_62
EuNpO3_62,62,orthorhombic,14,BaSrNdSbO6_216
EuRh3C_221,221,cubic,156,SmRh3C_221
EuSiO3_221,221,cubic,50,ErVO3_62
EuSnO3_221,221,cubic,53,EuMoO3_221
EuTaNO2_123,123,tetragonal,53,EuMoO3_221
EuTcO3_221,221,cubic,96,La2NiMoO6_225
EuUO3_62,62,orthorhombic,14,BaSrNdSbO6_216
EuZnBiWO6_216,216,cubic,158,Sr2CrSbO6_12
EuZrCoBiO6_216,216,cubic,159,Sr2HfCrO6_12
EuZrCrBiO6_216,216,cubic,170,TlCuF3_123
EuZrO3_62,62,orthorhombic,96,La2NiMoO6_225
EuZrS3_62,62,orthorhombic,60,In9Pb4S17_55
Fe2Pb3WO9_164,164,trigonal,159,Sr2HfCrO6_12
Fe3CoN_221,221,cubic,175,ZnNi3N_221
Fe3NiN_221,221,cubic,175,ZnNi3N_221
Fe3PtN_221,221,cubic,24,Cr3IrN_123
Fe3RhN_221,221,cubic,61,InNi3N_221
Fe3SnC_221,221,cubic,139,Ni3SbN_123
FeAg3F6_225,225,cubic,14,BaSrNdSbO6_216
FeAgO3_221,221,cubic,99,LaFeO3_2
FeBiO3_221,221,cubic,161,Sr3La7Mn7(FeO10)3_1
FeBiO3_62,62,orthorhombic,173,VBiO3_14
FeNCl3_186,186,hexagonal,55,FeNCl3_186
FeNCl3_194,194,hexagonal,118,Mo2(NCl3)3_194
FePb2WO6_225,225,cubic,158,Sr2CrSbO6_12
FeRhO3_221,221,cubic,161,Sr3La7Mn7(FeO10)3_1
FeSnO3_221,221,cubic,158,Sr2CrSbO6_12
FeSnO3_62,62,orthorhombic,99,LaFeO3_2
GaBO3_221,221,cubic,56,GaBO3_221
GaFeO3_221,221,cubic,163,Sr6Ca2Fe5(CoO8)3_3
GaGeO3_221,221,cubic,174,ZnCuO3_221
GaNi3C_221,221,cubic,175,ZnNi3N_221
Gd2MgIrO6_14,14,monoclinic,97,La3Mn3O10_1
Gd2MgPtO6_14,14,monoclinic,97,La3Mn3O10_1
Gd2MnNiO6_14,14,monoclinic,59,GdMnO3_62
Gd2NiPtO6_14,14,monoclinic,97,La3Mn3O10_1
Gd2NiRuO6_14,14,monoclinic,161,Sr3La7Mn7(FeO10)3_1
Gd2VFeO6_14,14,monoclinic,59,GdMnO3_62
Gd2ZnPtO6_14,14,monoclinic,97,La3Mn3O10_1
Gd3GaC_221,221,cubic,58,Gd3SnC_221
Gd3InC_221,221,cubic,65,K2CeCuBr6_225
Gd3InN_221,221,cubic,58,Gd3SnC_221
Gd3PbC_221,221,cubic,57,Gd3PbC_221
Gd3SnC_221,221,cubic,58,Gd3SnC_221
Gd3TlC_221,221,cubic,58,Gd3SnC_221
GdAlO3_221,221,cubic,50,ErVO3_62
GdAlO3_62,62,orthorhombic,50,ErVO3_62
GdCdO3_221,221,cubic,53,EuMoO3_221
